TICKER,MARKET CAP,COMNAM,SECTOR,NUM PATENTS,PATENT MCAP RATIO,PATENT FACTOR
POL,2573407.0,POLYONE CORP,Consumer Cyclical,36,1.3989236836613874e-05,65.28529945060762
PTN,36403316.0,PALATIN TECHNOLOGIES INC,Healthcare,35,9.614508744203413e-07,2.3066515581954916
REI,283663520.0,RELIANT ENERGY INC TX,Energy,2,7.050607000857918e-09,0.2838611481866084
RVP,34128408.0,RETRACTABLE TECHNOLOGIES INC,Healthcare,5,1.4650551528802632e-07,0.35148667926179966
SGN,,SIGNALIFE INC,Technology,2,,
SLI,342904320.0,S L I INC,Basic Materials,1,2.9162653885492024e-09,0.014091090103790142
STXS,138312672.0,STEREOTAXIS INC,Healthcare,64,4.6271971378009386e-07,1.1101275969426108
SVM,488023200.0,SERVICEMASTER CO,Basic Materials,1,2.049082912451703e-09,0.009900954852349002
THM,100587456.0,THERMWOOD CORP,Basic Materials,8,7.95327799124376e-08,0.38429409488983507
TRT,19872536.0,TRIO TECH INTL,Technology,3,1.509621117304807e-07,0.10988446608903711
TRX,111188808.0,TRONOX INC,Basic Materials,11,9.893082044732416e-08,0.47802340295875617
XTNT,143121008.0,XTENT INC,Healthcare,14,9.781932223395185e-08,0.23468187304796756
